ナミダ	🥲	5	5	502	-20
カナシイ	🥲	5	5	502	-20
ナキワライ	🥲	5	5	502	-20
ナキ	🥲	5	5	502	-20
カオ	🥲	5	5	502	-20
ヒゲ	🥸	5	5	502	-20
ヘンソウ	🥸	5	5	502	-20
ユビ	🤌	5	5	502	-20
ツマム	🤌	5	5	502	-20
ヒトツマミ	🤌	5	5	502	-20
シンゾウ	🫀	5	5	502	-20
ハイ	🫁	5	5	502	-20
アカイカミノヒト	🧑‍🦰	5	5	502	-20
カオ	🧑‍🦰	5	5	502	-20
ヒト	🧑‍🦰	5	5	502	-20
カーリーヘアノヒト	🧑‍🦱	5	5	502	-20
カオ	🧑‍🦱	5	5	502	-20
ヒト	🧑‍🦱	5	5	502	-20
シロイカミノヒト	🧑‍🦳	5	5	502	-20
シラガノヒト	🧑‍🦳	5	5	502	-20
カオ	🧑‍🦳	5	5	502	-20
ヒト	🧑‍🦳	5	5	502	-20
ボウズノヒト	🧑‍🦲	5	5	502	-20
ボウズ	🧑‍🦲	5	5	502	-20
ハゲ	🧑‍🦲	5	5	502	-20
ヒト	🧑‍🦲	5	5	502	-20
スキンヘッド	🧑‍🦲	5	5	502	-20
イリョウジュウジシャ	🧑‍⚕️	5	5	502	-20
イリョウカンケイシャ	🧑‍⚕️	5	5	502	-20
ビョウイン	🧑‍⚕️	5	5	502	-20
イシャ	🧑‍⚕️	5	5	502	-20
カンゴシ	🧑‍⚕️	5	5	502	-20
ガクセイ	🧑‍🎓	5	5	502	-20
ダイガクセイ	🧑‍🎓	5	5	502	-20
キョウシ	🧑‍🏫	5	5	502	-20
センセイ	🧑‍🏫	5	5	502	-20
サイバンカン	🧑‍⚖️	5	5	502	-20
サイバン	🧑‍⚖️	5	5	502	-20
ハンジ	🧑‍⚖️	5	5	502	-20
ノウカ	🧑‍🌾	5	5	502	-20
ノウギョウジュウジシャ	🧑‍🌾	5	5	502	-20
ノウギョウ	🧑‍🌾	5	5	502	-20
チョウリシ	🧑‍🍳	5	5	502	-20
コック	🧑‍🍳	5	5	502	-20
メカニック	🧑‍🔧	5	5	502	-20
ギシ	🧑‍🔧	5	5	502	-20
メカニック	🧑‍🏭	5	5	502	-20
ギシ	🧑‍🏭	5	5	502	-20
カイシャイン	🧑‍💼	5	5	502	-20
ロウドウシャ	🧑‍💼	5	5	502	-20
スーツノヒト	🧑‍💼	5	5	502	-20
ケンキュウシャ	🧑‍🔬	5	5	502	-20
ジッケン	🧑‍🔬	5	5	502	-20
ハカセ	🧑‍🔬	5	5	502	-20
カガクシャ	🧑‍🔬	5	5	502	-20
エンジニア	🧑‍💻	5	5	502	-20
プログラマ	🧑‍💻	5	5	502	-20
カシュ	🧑‍🎤	5	5	502	-20
ミュージシャン	🧑‍🎤	5	5	502	-20
バンドマン	🧑‍🎤	5	5	502	-20
ゲイジュツカ	🧑‍🎨	5	5	502	-20
アーティスト	🧑‍🎨	5	5	502	-20
エカキ	🧑‍🎨	5	5	502	-20
エシ	🧑‍🎨	5	5	502	-20
パイロット	🧑‍✈️	5	5	502	-20
ウチュウヒコウシ	🧑‍🚀	5	5	502	-20
